2142112 = {
	1000 = {
	}
	232 = {
		ItemID = 1032058
		Quantity = 1
		Price = 10000000
		Position = 232
		ReqItem = 0
		ReqItemQ = 0
		Category = 24
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	233 = {
		ItemID = 1332113
		Quantity = 1
		Price = 10000000
		Position = 233
		ReqItem = 0
		ReqItemQ = 0
		Category = 21
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	234 = {
		ItemID = 1332231
		Quantity = 1
		Price = 10000000
		Position = 234
		ReqItem = 0
		ReqItemQ = 0
		Category = 21
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	235 = {
		ItemID = 1492194
		Quantity = 1
		Price = 10000000
		Position = 235
		ReqItem = 0
		ReqItemQ = 0
		Category = 21
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	236 = {
		ItemID = 1492161
		Quantity = 1
		Price = 10000000
		Position = 236
		ReqItem = 0
		ReqItemQ = 0
		Category = 21
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	237 = {
		ItemID = 1072171
		Quantity = 1
		Price = 10000000
		Position = 237
		ReqItem = 0
		ReqItemQ = 0
		Category = 23
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
	236 = {
		ItemID = 1402180
		Quantity = 1
		Price = 10000000
		Position = 236
		ReqItem = 0
		ReqItemQ = 0
		Category = 21
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
		237 = {
		ItemID = 1402003
		Quantity = 1
		Price = 10000000
		Position = 237
		ReqItem = 0
		ReqItemQ = 0
		Category = 21
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
		238 = {
		ItemID = 1092008
		Quantity = 1
		Price = 10000000
		Position = 238
		ReqItem = 0
		ReqItemQ = 0
		Category = 22
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
		239 = {
		ItemID = 1082002
		Quantity = 1
		Price = 10000000
		Position = 239
		ReqItem = 0
		ReqItemQ = 0
		Category = 23
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0	
	}
		240 = {
		ItemID = 1082145
		Quantity = 1
		Price = 10000000
		Position = 240
		ReqItem = 0
		ReqItemQ = 0
		Category = 23
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
		241 = {
		ItemID = 1082146
		Quantity = 1
		Price = 10000000
		Position = 241
		ReqItem = 0
		ReqItemQ = 0
		Category = 23
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
		242 = {
		ItemID = 1082147
		Quantity = 1
		Price = 10000000
		Position = 242
		ReqItem = 0
		ReqItemQ = 0
		Category = 23
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}	
		243 = {
		ItemID = 1082148
		Quantity = 1
		Price = 10000000
		Position = 243
		ReqItem = 0
		ReqItemQ = 0
		Category = 23
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
		244 = {
		ItemID = 1082149
		Quantity = 1
		Price = 10000000
		Position = 244
		ReqItem = 0
		ReqItemQ = 0
		Category = 23
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
		245 = {
		ItemID = 1082150
		Quantity = 1
		Price = 10000000
		Position = 245
		ReqItem = 0
		ReqItemQ = 0
		Category = 23
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}		
		246 = {
		ItemID = 1082515
		Quantity = 1
		Price = 10000000
		Position = 246
		ReqItem = 0
		ReqItemQ = 0
		Category = 23
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
		247 = {
		ItemID = 1372005
		Quantity = 1
		Price = 10000000
		Position = 247
		ReqItem = 0
		ReqItemQ = 0
		Category = 21
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
		248 = {
		ItemID = 1372006
		Quantity = 1
		Price = 10000000
		Position = 248
		ReqItem = 0
		ReqItemQ = 0
		Category = 21
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}
		249 = {
		ItemID = 1332005
		Quantity = 1
		Price = 10000000
		Position = 249
		ReqItem = 0
		ReqItemQ = 0
		Category = 21
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}	
		250 = {
		ItemID = 1342000
		Quantity = 1
		Price = 10000000
		Position = 250
		ReqItem = 0
		ReqItemQ = 0
		Category = 21
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}	
		251 = {
		ItemID = 1402224
		Quantity = 1
		Price = 10000000
		Position = 251
		ReqItem = 0
		ReqItemQ = 0
		Category = 21
		MinLevel = 0
		Expiration = 0
		PointQuestExID = 0
		PointPrice = 0
		BuyLimit = 0
		WorldBuyLimit = 0
		LimitQuestExID = 0
		LimitQuestExKey = 
		LimitQuestExValue = 0
	}	
}
